Date,Open,High,Low,Close,Volume,Variation,Percentual Variation,RSI,Stochastic_oscillator,OBV,ATR,EMA_14,EMA_12,EMA_26,MACD,Signal_MACD,Money_flow,Chaikin
2022-01-25 00:12:00,5.205406,5.235267,5.067563,5.155899,49149898,-0.04950700000000019,-0.9510689463991895,0.0,,49149898,0.0,5.260950214285714,5.226138833333334,5.674724807692308,0.4485859743589744,0.4485859743589744,2628299.177503042,-67658233.7748779
2022-01-26 00:12:00,5.156105,5.201596,5.136283,5.200694,47162943,0.04458900000000021,0.8647806823173735,0.0,0.7938451080475132,96312841,0.01197885714285718,5.260950214285714,5.226138833333334,5.674724807692308,0.4485859743589744,0.4485859743589744,45860262.84180798,-46042251.94272545
2022-01-27 00:12:00,5.199895,5.308247,5.112337,5.182068,43798500,-0.017826999999999593,-0.34283384568341463,47.62402506470747,0.6827803749463337,52514341,0.016644071428571508,5.260950214285714,5.226138833333334,5.674724807692308,0.4485859743589744,0.4485859743589744,-12619762.78903572,-58330266.54228919
2022-01-28 00:12:00,5.181801,5.194778,4.965205,4.976631,61058862,-0.20516999999999985,-3.959434181281756,57.20462605095256,-0.37780658456731486,-8544521,0.03063764285714291,5.260950214285714,5.226138833333334,5.674724807692308,0.4485859743589744,0.4485859743589744,-54980982.13423173,-75064578.67837006
2022-01-29 00:12:00,4.976627,5.12149,4.96037,5.051899,51027716,0.075272,1.5125103810271496,33.058717618747565,0.2527212411308228,42483195,0.047035714285714354,5.260950214285714,5.226138833333334,5.674724807692308,0.4485859743589744,0.4485859743589744,6947902.393296807,-72719389.05451289
2022-01-30 00:12:00,5.051459,5.102932,4.972756,5.091602,42211193,0.040142999999999596,0.7946812990068729,40.4334502991423,0.3772367819660396,84694388,0.05854428571428574,5.260950214285714,5.226138833333334,5.674724807692308,0.4485859743589744,0.4485859743589744,34863405.1329584,-66503345.515331164
2022-01-31 00:12:00,5.091475,5.193462,5.063203,5.162892,37928474,0.07141700000000029,1.4026780058823873,37.64814128432149,0.5821655355197393,122622862,0.06784257142857143,5.260950214285714,5.226138833333334,5.674724807692308,0.4485859743589744,0.4485859743589744,20125889.147053264,-64168673.84247352
2023-01-01 00:01:00,5.163157,5.26235,5.104718,5.24615,31380681,0.0829930000000001,1.6074080257485894,39.50782444377374,0.8214972533395433,154003543,0.07714678571428575,5.260950214285714,5.226138833333334,5.674724807692308,0.4485859743589744,0.4485859743589744,24930632.377892975,-61817077.183975324
2023-01-02 00:01:00,5.246445,5.44195,5.191227,5.36702,71036450,0.12057500000000054,2.2982228918820375,41.38583246363587,1.1689476452884222,225039993,0.0884062142857143,5.260950214285714,5.226138833333334,5.674724807692308,0.4485859743589744,0.4485859743589744,28577152.69979223,-59582888.63604348
2023-01-03 00:01:00,5.367444,5.414074,5.283716,5.381432,51869252,0.013988000000000334,0.26060821500886333,44.663724025151254,0.8743344823290002,276909245,0.10631500000000006,5.260950214285714,5.226138833333334,5.674724807692308,0.4485859743589744,0.4485859743589744,25892846.658034023,-58063968.40187383
2023-01-04 00:01:00,5.381197,5.587594,5.365476,5.525949,78287547,0.14475199999999955,2.6899591299110504,41.6259082037206,1.1744237717513175,355196792,0.11562628571428579,5.260950214285714,5.226138833333334,5.674724807692308,0.4485859743589744,0.4485859743589744,34832844.2310661,-56008488.43091392
