Date,Open,High,Low,Close,Volume,Variation,Percentual Variation,RSI,Stochastic_oscillator,OBV,ATR,EMA_14,EMA_12,EMA_26,MACD,Signal_MACD,Money_flow,Chaikin
2022-01-25 00:12:00,0.054741,0.054864,0.054259,0.054814,112729218,7.300000000000362e-05,0.13335525474507887,0.0,,112729218,0.0,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,94096289.40495819,-135160374.0712323
2022-01-26 00:12:00,0.054819,0.055,0.054346,0.054552,116647160,-0.0002669999999999964,-0.48705740710337003,11.766412533647625,0.48429752066115855,-3917942,4.321428571428581e-05,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,-43163016.3914358,-203790026.96942928
2022-01-27 00:12:00,0.054555,0.05469,0.053784,0.054106,146077041,-0.000448999999999998,-0.8230226377050646,21.494605598113054,-0.20647773279352313,-149994983,8.992857142857165e-05,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,-42243029.51655583,-226359915.6438683
2022-01-28 00:12:00,0.054105,0.054602,0.053375,0.054145,165230958,3.999999999999837e-05,0.0739303206727629,16.914770878292032,0.2968749999999997,15235975,0.00015464285714285764,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,42149380.48410772,-216546757.48092192
2022-01-29 00:12:00,0.054145,0.054463,0.053333,0.054014,159780714,-0.00013099999999999917,-0.24194293101855976,13.660885198316961,0.3932307692307693,-144544739,0.0002422857142857147,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,32804535.97168187,-212527831.48563924
2022-01-30 00:12:00,0.054013,0.054445,0.053647,0.054374,160347943,0.0003610000000000002,0.6683576176105757,16.690095797208613,0.6244751049790037,15803204,0.00032300000000000037,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,131814850.38596426,-193346828.41973707
2022-01-31 00:12:00,0.054376,0.055042,0.054364,0.0545,128634359,0.0001239999999999991,0.2280417831396188,36.069341174749034,0.7000599880023995,144437563,0.00038000000000000035,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,-77028834.44542862,-209480924.06286308
2023-01-01 00:01:00,0.054498,0.054936,0.054457,0.05482,100273280,0.00032200000000000284,0.5908473705457133,34.7831059548202,0.8700994733762436,244710843,0.00042842857142857163,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,51706680.91858122,-205489556.37470636
2023-01-02 00:01:00,0.054818,0.055394,0.054505,0.055157,138920680,0.000338999999999999,0.6184100113101518,39.58043494039786,1.0672908133411334,383631523,0.0004626428571428574,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,64850486.1642292,-200924736.47884578
2023-01-03 00:01:00,0.055159,0.055495,0.054789,0.054833,130813322,-0.0003259999999999999,-0.5910186914193511,42.69793888776984,0.7278020378457065,252818201,0.0005261428571428574,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,-114507978.7478746,-215208727.0533677
2023-01-04 00:01:00,0.054834,0.055618,0.054448,0.054732,176956208,-0.00010199999999999793,-0.18601597548965593,41.84423925566556,0.6470860314523597,75861993,0.0005765714285714292,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,-91049262.57777773,-224763017.8716041
2023-01-05 00:01:00,0.054732,0.054978,0.05346,0.053661,182910374,-0.0010710000000000025,-1.9568077176057928,45.28245305749686,0.1435448577680532,-107048381,0.0006601428571428576,0.05415864285714286,0.054475666666666665,0.05625365384615384,0.0017779871794871768,0.0017779871794871768,-134471658.35573122,-236343459.86829725
2023-01-06 00:01:00,0.05367,0.053886,0.05007,0.052494,769019622,-0.0011760000000000034,-2.191168250419235,35.0509130852011,-0.36717724288840203,-876068003,0.0007685714285714289,0.05415864285714286,0.054170794871794874,0.05625365384615384,0.0020828589743589684,0.0018389615384615352,207973860.0377341,-219800332.4506172
2023-01-07 00:01:00,0.052492,0.052814,0.051493,0.052019,277255900,-0.00047299999999999426,-0.9010896898574912,29.409216323493553,0.3512977649603461,-1153323903,0.0010411428571428575,0.05415864285714286,0.05383974950690335,0.05625365384615384,0.0024139043392504902,0.001953950098619326,-56458620.060558274,-224508543.24248374
2023-01-08 00:01:00,0.052014,0.053815,0.051392,0.053815,202055018,0.001801000000000004,3.4625293190294997,29.47724577927856,0.6750180245133381,-951268885,0.00024743877551020423,0.054112823809523806,0.053835941890456686,0.05625365384615384,0.0024177119556971563,0.002046702470034892,202055018.0,-211354750.0580642
2023-01-09 00:01:00,0.053895,0.056371,0.053791,0.054626,374224118,0.0007310000000000025,1.3563410334910522,50.485534957277146,0.8211968276856524,-577044767,0.0002019599125364431,0.0541812473015873,0.05395748929192489,0.05625365384615384,0.0022961645542289508,0.002096594886873704,-131993778.05426276,-220723230.7750885
2023-01-10 00:01:00,0.054624,0.054903,0.054005,0.054782,196148451,0.00015799999999999842,0.28925014645576747,50.386591964257455,0.7478178066973493,-380896316,7.856856518117473e-05,0.05426134766137566,0.05408433709316721,0.05625365384615384,0.002169316752986629,0.002111139260096289,143288846.16480953,-212796441.7478116
2023-01-11 00:01:00,0.054787,0.056486,0.054714,0.056486,209852698,0.0016989999999999991,3.101100626060925,47.38914623485724,1.018251071258531,-171043618,0.00013218346894151267,0.054557967973192234,0.05445382369421841,0.05625365384615384,0.0017998301519354318,0.0020488774384641176,209852698.0,-202052415.2882771
2023-01-12 00:01:00,0.056777,0.057257,0.055868,0.057111,241844702,0.00033400000000000096,0.5882663754689416,56.04205593630454,1.0974127182044888,70801084,0.000108655962067251,0.05489837224343327,0.05486262004895404,0.05625365384615384,0.001391033797199799,0.001917308710211254,191003339.1605471,-193431410.50024372
2023-01-13 00:01:00,0.057111,0.060466,0.056911,0.060011,258403126,0.0029,5.077830890721577,50.972793990359555,1.3831918742173368,329204210,0.0002616897115762319,0.05558005594430883,0.055654678502961116,0.05625365384615384,0.0005989753431927258,0.0016536420368075482,192257740.72292578,-185609786.11289477
2023-01-14 00:01:00,0.060009,0.065587,0.060009,0.061875,566265041,0.0018659999999999996,3.1095335699645044,59.352155303454445,1.1355328972681802,895469251,0.000417120693684017,0.056419381818400983,0.0566116510409671,0.05625365384615384,-0.0003579971948132546,0.0012513141904833876,-187401445.9817144,-196612087.22456193
2023-01-15 00:01:00,0.061876,0.062727,0.060789,0.062356,266691428,0.00048000000000000126,0.7757450384640269,63.43590633734456,0.791776760971837,1162160679,0.00016822290669171565,0.05721093090928085,0.05749539703466447,0.05625365384615384,-0.0012417431885106273,0.0007527027146845847,164583564.4416917,-196612087.22456193
2023-01-16 00:01:00,0.062353,0.063167,0.061503,0.06243,249155140,7.700000000000068e-05,0.12349044953731286,63.67011331278179,0.7965457240445958,1411315819,0.00013087306476369388,0.057906806788043406,0.058254566721639166,0.05625365384615384,-0.0020009128754853236,0.00020197959665060297,28449204.68749938,-200587084.12757462
2023-01-17 00:01:00,0.062432,0.062493,0.061575,0.061726,214020771,-0.0007059999999999983,-1.1308303434136313,63.03635600843701,0.7511761294064573,1197295048,7.491950462597828e-05,0.05841603254963762,0.05878863337984853,0.05625365384615384,-0.0025349795336946854,-0.00034541222941845463,-143613066.37908268,-203486882.17143482
2023-01-18 00:01:00,0.061726,0.062353,0.059003,0.059003,260102160,-0.002723000000000003,-4.41143116352915,60.94895755837323,0.5756911774183151,937192888,0.0002446371074732841,0.058494294876352604,0.05882161285987183,0.05625365384615384,-0.0025679590137179867,-0.0007899215862783611,-260102160.0,-211549442.49822184
2023-01-19 00:01:00,0.058997,0.060241,0.05892,0.060153,170235362,0.0011559999999999973,1.959421665508411,48.40277385670388,0.6498034413868655,1107428250,0.00011183122196237762,0.05871545555950559,0.05902644165066078,0.05625365384615384,-0.002772787804506939,-0.0011864948299240767,147554496.20741743,-230460049.28317934
2023-01-20 00:01:00,0.060148,0.06286,0.059982,0.062831,193161022,0.002682999999999998,4.460663696215997,47.896696124456,0.8223883482631947,1300589272,0.00021355937299731258,0.05926419481823818,0.05961175831978989,0.056740864672364666,-0.002870893647425224,-0.001523374593424306,189268270.3405141,-225493605.84338242
2023-01-21 00:01:00,0.062824,0.063096,0.061726,0.061732,260535017,-0.0010920000000000027,-1.7381892270469927,50.70786008164655,0.7284255019373017,1040054255,0.00011311138378552206,0.05959323550913975,0.05993794934751452,0.057110578400337654,-0.0028273709471768674,-0.0017841738641748183,-258252958.45693463,-224320256.27411813
2023-01-22 00:01:00,0.061738,0.062618,0.060927,0.061679,209391461,-5.9000000000003494e-05,-0.09556513006576743,47.65602681661808,0.7246917928848181,830662794,0.00012886509884182238,0.05987133744125445,0.06020580329405075,0.05744898000031264,-0.0027568232937381087,-0.0019787037500874766,-23155649.44234189,-239230960.17942795
2023-01-23 00:01:00,0.061682,0.063167,0.061426,0.062823,224484708,0.0011410000000000031,1.849810317434589,53.05690036556607,0.7656832824686334,1055147502,0.00013356179277441586,0.06026489244908719,0.060608448941119865,0.05784705555584504,-0.002761393385274827,-0.002135241677124947,135773921.61056936,-247991936.91090047
2023-01-24 00:01:00,0.06281,0.063442,0.059963,0.060204,228798004,-0.002606000000000004,-4.149020856551511,53.63929858012941,0.535227076498014,826349498,0.0002580401280553151,0.060256773455875566,0.06054622602710143,0.05802164403318985,-0.002524581993911576,-0.0022131097404822727,-197099056.622018,-248689107.98488426
2023-01-25 00:01:00,0.060208,0.062626,0.059435,0.061842,220414744,0.0016340000000000035,2.7139250597927247,50.35988256476947,0.6555688402464819,1046764242,0.0002463600091468082,0.06046813699509216,0.06074557586908582,0.058304633364064676,-0.0024409425050211445,-0.002258676293390047,112106903.63898462,-257287953.6931768
2023-01-26 00:01:00,0.061828,0.062097,0.061354,0.061731,189522704,-9.699999999999986e-05,-0.15688684738306247,49.89568695179591,0.6032513633089821,857241538,7.066857208191492e-05,0.06063651872907987,0.06089717958153416,0.058558438300059884,-0.002338741281474273,-0.002274689291006892,2805854.2987897284,-249683304.63523573
2023-01-27 00:01:00,0.061734,0.064188,0.061047,0.063582,321741026,0.0018480000000000024,2.9934881912722364,56.30432924215818,0.7689027201475327,1178982564,0.00022940489800585094,0.06102924956520256,0.06131022887668275,0.05893055398153693,-0.002379674895145817,-0.002295686411834677,197592626.28271338,-243461153.08025855
2023-01-28 00:01:00,0.063585,0.063915,0.062206,0.063092,232264924,-0.0004930000000000073,-0.7753400959345872,53.590640628362216,0.6257687115644205,946717640,0.0001384574927147038,0.06130428295650888,0.06158434751103925,0.05923880924216383,-0.002345538268875423,-0.002305656783242826,8562135.875949971,-222656516.78287858
2023-01-29 00:01:00,0.063096,0.064366,0.062998,0.063794,298809875,0.0006980000000000042,1.1062507924432676,54.42543671015324,0.9252088078967365,1245527515,0.00010760410662247941,0.061636245228974366,0.06192429404780244,0.059576230779781324,-0.0023480632680211166,-0.0023141380801984844,48927932.74853815,-217417862.8811401
