Date,Open,High,Low,Close,Volume,Variation,Percentual Variation,RSI,Stochastic_oscillator,OBV,ATR,EMA_14,EMA_12,EMA_26,MACD,Signal_MACD,Money_flow,Chaikin,0
2022-12-24,0.259427,0.26039,0.257364,0.259368,90666010,-5.900000000003125e-05,-0.022742428505911585,0.0,,90666010,0.0,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,29423007.871777132,-236686059.9377467,0.25927
2022-12-25,0.259371,0.259905,0.2553,0.25927,118238326,-0.00010100000000001774,-0.0389403595621784,0.0,0.6298744216787842,-27572316,0.0002161428571428592,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,85629710.57763296,-208582708.58481878,0.265297
2022-12-26,0.259293,0.265307,0.25799,0.265297,151542330,0.006004000000000009,2.315527222100099,0.0,1.964047151277016,123970014,0.0005450714285714285,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,151128110.15580115,-177382124.9411201,0.26037
2022-12-27,0.265306,0.265969,0.257486,0.26037,164331309,-0.004935999999999996,-1.86049316638146,98.68556910359383,0.5066453482562175,-40361295,0.0010677142857142869,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,-52594542.489096165,-212712496.28049505,0.248378
2022-12-28,0.260384,0.260842,0.247964,0.248378,209596269,-0.012006000000000017,-4.6108823890868935,78.32643492305712,-0.6487955759677617,-249957564,0.0016736428571428597,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,-196120130.56763482,-262615836.69982776,0.24414
2022-12-29,0.24838,0.24846,0.241094,0.24414,214425739,-0.004239999999999994,-1.7070617602061335,58.638878287233275,-0.21238544848653093,-464383303,0.0025935000000000042,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,-37086395.80314961,-269379107.8519687,0.245557
2022-12-30,0.244126,0.245987,0.24035,0.245557,159952057,0.0014309999999999878,0.5861727140902598,58.420519383418494,0.17941708542713541,-304431246,0.0031196428571428603,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,135549224.10661623,-249547784.40210283,0.246466
2022-12-31,0.245577,0.251686,0.244431,0.246466,144122815,0.0008890000000000009,0.3620045851199424,46.818617772726725,0.2387290682696429,-160308431,0.003522285714285718,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,-63271008.376982264,-259526820.87515324,0.249771
2023-01-01,0.246414,0.249771,0.244245,0.249771,113369989,0.003356999999999999,1.3623414254060235,39.76356432324294,0.3677348842655835,-46938442,0.004040500000000004,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,113369989.0,-247661516.2011944,0.253828
2023-01-02,0.249778,0.255767,0.247368,0.253828,159328803,0.004049999999999998,1.6214398385766553,41.23718468231725,0.5260939146727034,112390361,0.00443521428571429,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,85763247.81081004,-240929946.58094636,0.252796
2023-01-03,0.2538,0.255062,0.250548,0.252796,153555529,-0.0010040000000000049,-0.3955870764381421,43.12296892353465,0.4858113119169371,-41165168,0.005035142857142863,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,-612317.1293739985,-243274622.79530558,0.267677
2023-01-04,0.252796,0.269564,0.252244,0.267677,289945179,0.014880999999999978,5.886564660833232,46.470755251665366,1.0666692689019863,248780011,0.0053575714285714355,0.25719085714285717,0.25440983333333334,0.28986257692307693,0.035452743589743596,0.035452743589743596,226766593.2294448,-226280277.11070338,0.269102
2023-01-05,0.267689,0.270251,0.264064,0.269102,175511469,0.0014129999999999976,0.5278513498873684,58.42172385660027,0.9841856644074752,424291480,0.006594714285714292,0.25719085714285717,0.25667016666666664,0.28986257692307693,0.03319241025641029,0.035000676923076936,110322305.30806465,-220857699.06383842,0.278652
2023-01-06,0.26909,0.279359,0.268135,0.278652,326480796,0.009562000000000015,3.5534579508714614,55.68879404104732,1.2809605029932105,750772276,0.007036642857142864,0.25719085714285717,0.2600519871794872,0.28986257692307693,0.029810589743589744,0.0339626594871795,285350731.357804,-203707744.59154424,0.277105
2023-01-07,0.278664,0.280018,0.272766,0.277105,166488086,-0.0015590000000000326,-0.5594551144030203,58.47664121668717,0.9422184624061105,584284190,0.0010206173469387745,0.2598460761904762,0.26267552761341223,0.28986257692307693,0.0271870493096647,0.032607537451676535,32737453.204081323,-205685335.92580414,0.295218
2023-01-08,0.277028,0.295218,0.274984,0.295218,391160515,0.018189999999999984,6.566123279957255,57.00550388125158,1.3831803972975698,975444705,0.0015181869533527678,0.2645623326984127,0.26768206182673343,0.28986257692307693,0.0221805150963435,0.030522132980609927,391160515.0,-185014286.9810366,0.317102
2023-01-09,0.295414,0.340881,0.295414,0.317102,957174794,0.021687999999999985,7.341561334263097,58.083806229216044,1.3988481446380407,1932619499,0.003356084782382339,0.2715676216719577,0.2752851292380052,0.28986257692307693,0.014577447685071743,0.02733319592150229,-44019893.42279038,-192373973.70169997,0.322496
2023-01-10,0.317078,0.324518,0.309148,0.322496,415469645,0.005417999999999978,1.7087278209147208,62.84499918737584,0.8171210870278821,2348089144,0.001337577484455881,0.2783580721156967,0.28254834012446595,0.28986257692307693,0.007314236798610985,0.02332940409692403,306155445.6258963,-179461731.95069596,0.322749
2023-01-11,0.322502,0.322872,0.308705,0.322749,323983138,0.0002469999999999972,0.07658867231831033,61.88059270057643,0.819637723687221,2672072282,0.0011074698203182762,0.28427686250027046,0.28873305702839425,0.28986257692307693,0.0011295198946826845,0.01888942725647576,318357398.4681309,-167266465.49757475,0.329758
2023-01-12,0.327487,0.333765,0.318243,0.329758,497343610,0.002271000000000023,0.6934626412651566,75.19673419703844,0.8893575116133332,3169415892,0.0011878192728798753,0.29034101416690106,0.2950445867163336,0.28986257692307693,-0.00518200979325667,0.014075139846529274,240565379.71137816,-160180326.6276033,0.345771
2023-01-13,0.329755,0.349315,0.324763,0.345771,365604016,0.016015999999999975,4.856939242771141,84.08994410193114,1.04864171250659,3535019908,0.001838558519491417,0.2977316789446476,0.3028486502984361,0.28986257692307693,-0.012986073375359175,0.008662897202151583,260056554.88041717,-152840906.9276749,0.352552
2023-01-14,0.345739,0.369038,0.343055,0.352552,747126617,0.006812999999999958,1.9705616086122646,85.77653286073337,1.030808032740078,4282146525,0.001987254179963671,0.3050410550853612,0.31049531948329206,0.28986257692307693,-0.020632742560215134,0.0028037692496782392,-200964781.82708007,-152840906.9276749,0.350368
