Date,Open,High,Low,Close,Volume,Variation,Percentual Variation,RSI,Stochastic_oscillator,OBV,ATR,EMA_14,EMA_12,EMA_26,MACD,Signal_MACD,Money_flow,Chaikin
2020-01-20 00:08:00,2.787857,3.077784,2.692896,2.90008,48819867,0.11222300000000018,4.025421676936808,0.0,,48819867,0.0,5.212868214285714,5.045993583333334,5.053254692307693,0.007261108974359054,0.007261108974359054,3739294.753694578,-618223624.4367816
2020-01-21 00:08:00,2.896923,3.090093,2.730919,2.875028,49313137,-0.02189500000000022,-0.7558019319119017,80.1011723137721,0.4732077903182222,-493270,0.027491999999999975,5.212868214285714,5.045993583333334,5.053254692307693,0.007261108974359054,0.007261108974359054,-9741971.715580786,-624964257.6714193
2020-01-22 00:08:00,2.87857,4.510613,2.816762,4.48469,485801096,1.6061199999999998,55.795759700128876,84.19229064055645,4.511096508785314,485307826,0.05314728571428568,5.212868214285714,5.045993583333334,5.053254692307693,0.007261108974359054,0.007261108974359054,470931521.5077828,-466986637.67517734
2020-01-23 00:08:00,4.487058,4.487058,3.716271,3.967066,320749483,-0.5199920000000002,-11.588706898818785,97.53540645857373,0.7009727036716935,164558343,0.1741366428571428,5.212868214285714,5.045993583333334,5.053254692307693,0.007261108974359054,0.007261108974359054,-112021607.234101,-533736109.86252725
2020-01-24 00:08:00,3.987413,4.783158,3.81267,4.602614,407690171,0.6152009999999999,15.42857486796577,82.89421358655964,1.0506134893385493,572248514,0.22919285714285711,5.212868214285714,5.045993583333334,5.053254692307693,0.007261108974359054,0.007261108974359054,256001506.67231318,-500181170.3936544
2020-01-25 00:08:00,4.584953,5.760775,4.501223,5.523393,898847538,0.9384400000000008,20.467821589447066,80.25226557774904,1.354135031876387,1471096052,0.29851342857142854,5.212868214285714,5.045993583333334,5.053254692307693,0.007261108974359054,0.007261108974359054,560044175.7481589,-427137432.5684315
2020-01-26 00:08:00,5.541406,6.554688,5.136205,6.081716,1054351759,0.5403099999999998,9.750413523210533,79.49529462254924,1.1046133175395771,2525447811,0.3884814285714285,5.212868214285714,5.045993583333334,5.053254692307693,0.007261108974359054,0.007261108974359054,351236021.75429773,-404793070.40668106
2020-01-27 00:08:00,6.075772,6.78918,5.313926,5.628337,1289248953,-0.4474349999999996,-7.364249349712261,77.36269433330388,0.760124056396616,1236198858,0.4898016428571427,5.212868214285714,5.045993583333334,5.053254692307693,0.007261108974359054,0.007261108974359054,-739710971.6602676,-524403172.96218896
2020-01-28 00:08:00,5.639486,6.333746,5.540963,6.159955,727162235,0.5204690000000003,9.229014842842066,76.2515190537091,0.8463912658399662,1963361093,0.5951769285714283,5.212868214285714,5.045993583333334,5.053254692307693,0.007261108974359054,0.007261108974359054,408350524.9030764,-489870864.2205457
2020-01-29 00:08:00,6.175925,6.562906,6.042309,6.159143,527290028,-0.016782000000000075,-0.27173257447265103,74.42323039661792,0.8461930373968212,1436071065,0.6518042857142855,5.212868214285714,5.045993583333334,5.053254692307693,0.007261108974359054,0.007261108974359054,-290617887.62519187,-532141858.48005795
