Date,Open,High,Low,Close,Volume,Variation,Percentual Variation,RSI,Stochastic_oscillator,OBV,ATR,EMA_14,EMA_12,EMA_26,MACD,Signal_MACD,Money_flow,Chaikin,0
2014-09-17,465.864014,468.174011,452.421997,457.334015,21056800,-8.529998999999975,-1.831006204312655,0.0,,21056800,0.0,407.1824275,411.5119145833333,382.8758086538461,-28.6361059294872,-28.6361059294872,-7924335.716715238,-43569364.09766762,424.440002
2014-09-18,456.859985,456.859985,413.104004,424.440002,34483200,-32.419983,-7.096262326410574,0.0,-1.7764074485967272,-13426400,1.1251438571428594,407.1824275,411.5119145833333,382.8758086538461,-28.6361059294872,-28.6361059294872,-16615860.390651489,-47915126.43463574,394.79599
2014-09-19,424.102997,427.834991,384.532013,394.79599,37919700,-29.307007,-6.910351307892314,0.0,-0.33244982155168323,-51346100,4.250571071428575,407.1824275,411.5119145833333,382.8758086538461,-28.6361059294872,-28.6361059294872,-19943710.974630866,-50472997.40828491,408.903992
2014-09-20,394.673004,423.29599,389.882996,408.903992,36863600,14.230988000000025,3.6057667628060077,0.0,0.291384466927727,-14482500,7.343640928571432,407.1824275,411.5119145833333,382.8758086538461,-28.6361059294872,-28.6361059294872,5107041.011434078,-45489244.89859326,398.821014
2014-09-21,408.084991,412.425995,393.181,398.821014,26580100,-9.263977000000011,-2.2701097085925444,40.58275259075737,0.17083524236233555,-41062600,9.730283357142861,407.1824275,411.5119145833333,382.8758086538461,-28.6361059294872,-28.6361059294872,-11000762.502494797,-45720554.09556404,402.152008
2014-09-22,399.100006,406.915985,397.130005,402.152008,24127600,3.052002000000016,0.7647211110290025,44.33665498347857,0.21065966166901007,-16935000,11.104925857142863,407.1824275,411.5119145833333,382.8758086538461,-28.6361059294872,-28.6361059294872,636170.1247705476,-43935271.455667004,435.790985
2014-09-23,402.09201,441.557007,396.196991,435.790985,45099500,33.69897499999996,8.380911373991232,32.55641436586339,0.6128377277644655,28164500,11.803924428571435,407.1824275,411.5119145833333,382.8758086538461,-28.6361059294872,-28.6361059294872,33633687.94257034,-37946138.453197725,423.204987
2014-09-24,435.751007,436.112,421.131989,423.204987,30627700,-12.546019999999999,-2.879171774352319,48.42512584267273,0.4623631061515294,-2463200,15.043925571428575,407.1824275,411.5119145833333,382.8758086538461,-28.6361059294872,-28.6361059294872,-22150915.724661212,-40427364.15974971,411.574005
2014-09-25,423.156006,423.519989,409.467987,411.574005,26814400,-11.582000999999991,-2.7370522539623345,50.31419930805612,0.3233063849096478,-29277600,16.113926357142862,407.1824275,411.5119145833333,382.8758086538461,-28.6361059294872,-28.6361059294872,-18776882.063523747,-41982313.74694154,404.424988
2014-09-26,411.428986,414.937988,400.009003,404.424988,21460800,-7.003998000000024,-1.7023589096369658,51.80678680319775,0.2378347657357489,-50738400,17.117640785714293,407.1824275,411.5119145833333,382.8758086538461,-28.6361059294872,-28.6361059294872,-8764615.914075946,-42225046.80175021,399.519989
2014-09-27,403.556,406.622986,397.372009,399.519989,15029300,-4.036010999999974,-1.0001117564848432,53.92079155964084,0.17919198917271206,-65767700,18.183996857142866,407.1824275,411.5119145833333,382.8758086538461,-28.6361059294872,-28.6361059294872,-8050007.798970822,-42358682.199765936,377.181
