Date,Open,High,Low,Close,Adj Close,Volume
2022-12-25,143.467529,145.483551,143.341660,145.275101,145.275101,49253630
2022-12-26,145.254059,147.219376,144.492432,146.778900,146.778900,58136569
2022-12-27,146.762848,147.218933,144.144928,145.405945,145.405945,66100579
2022-12-28,145.413544,146.831573,143.868942,146.789368,146.789368,61169572
2022-12-29,146.781830,146.876007,145.019806,145.643021,145.643021,60893067
2022-12-30,145.639725,146.430939,144.419006,146.019653,146.019653,66830282
2022-12-31,146.011780,148.408340,145.412140,147.284760,147.284760,44549077
2023-01-01,147.309662,148.931030,146.437485,148.576935,148.576935,36453347
2023-01-02,148.582184,149.623535,147.943558,147.943558,147.943558,47050925
2023-01-03,147.933929,149.027832,147.628860,148.487930,148.487930,48662135
2023-01-04,148.466995,152.488983,148.342621,150.743652,150.743652,83915181
2023-01-05,150.790253,155.921738,150.769043,155.921738,155.921738,78049428
2023-01-06,155.920883,158.111328,152.795334,155.086243,155.086243,79245655
2023-01-07,155.031708,155.862900,153.755020,155.862335,155.862335,53777923
2023-01-08,155.836014,158.639191,154.268158,155.648804,155.648804,84999073
2023-01-09,155.652924,160.459213,155.303513,158.866623,158.866623,103423416
2023-01-10,158.845047,162.768616,157.766830,161.539932,161.539932,99741193
2023-01-11,161.545929,169.517319,160.338531,168.861603,168.861603,106257251
2023-01-12,169.406052,171.173996,164.391785,167.016678,167.016678,131424875
2023-01-13,167.010239,170.610229,164.239334,170.606049,170.606049,87475477
2023-01-14,170.584137,187.206604,170.371201,175.798264,175.798264,165233255
2023-01-15,175.698730,177.152328,171.824005,174.011520,174.011520,105771855
2023-01-16,174.151398,176.803345,166.276108,167.743805,167.743805,94584327
2023-01-17,167.804626,174.622452,165.766724,171.936829,171.936829,85230570
2023-01-18,171.919128,174.846390,161.689072,162.827515,162.827515,93743264
2023-01-19,162.796432,165.827316,156.985214,165.486298,165.486298,114313476
2023-01-20,165.534729,173.504776,165.046799,173.473663,173.473663,87344208
2023-01-21,173.516174,181.888824,171.666626,172.764359,172.764359,121595336
2023-01-22,172.777008,181.036682,172.648285,177.023788,177.023788,68364082
2023-01-23,177.014969,180.122299,175.390533,179.074173,179.074173,79188406
2023-01-24,179.031952,179.982895,168.641769,172.239944,172.239944,89372598
2023-01-25,172.231155,175.827591,166.494553,173.442657,173.442657,78029914
2023-01-26,173.394501,178.127045,171.118271,171.583984,171.583984,88195092
2023-01-27,171.618958,180.374084,167.915253,179.934998,179.934998,113831380
2023-01-28,179.954208,186.151810,178.267426,185.212555,185.212555,108556707
2023-01-29,185.170227,186.721725,182.376175,186.237305,186.237305,72731470
2023-01-30,186.235046,186.734772,174.991928,176.005981,176.005981,83337531
2023-01-31,176.021530,180.139297,171.963989,177.598236,177.598236,89898081
2023-02-01,177.572113,178.318710,172.886200,177.813568,177.813568,73077406
2023-02-02,177.788437,180.662704,172.615692,172.925430,172.925430,86375656
2023-02-03,172.897598,175.347137,170.511932,171.756348,171.756348,83722489
2023-02-04,171.787842,174.874527,170.924698,172.153381,172.153381,48843377
2023-02-05,172.164291,173.556824,165.387299,166.950958,166.950958,77877823
2023-02-06,166.908646,168.391388,163.598953,164.720871,164.720871,67642544
2023-02-07,164.723099,168.206879,163.970291,168.081375,168.081375,81162367
2023-02-08,168.089249,169.035172,163.432648,165.506104,165.506104,90876684
2023-02-09,165.543854,168.090134,150.998291,152.459656,152.459656,109861483
