Date,Open,High,Low,Close,Adj Close,Volume
2022-12-24,5.942561,5.959383,5.901504,5.920004,5.920004,111387083
2022-12-25,5.920001,5.986301,5.905986,5.985958,5.985958,140351136
2022-12-26,5.986132,6.038186,5.953304,6.037669,6.037669,128325031
2022-12-27,6.037781,6.050972,5.878011,5.899226,5.899226,151421212
2022-12-28,5.899146,5.905109,5.655509,5.676936,5.676936,188630493
2022-12-29,5.676999,5.713355,5.532593,5.603008,5.603008,193768237
2022-12-30,5.602758,5.626317,5.440182,5.467445,5.467445,187032495
2022-12-31,5.467851,5.609039,5.413769,5.568658,5.568658,144422398
2023-01-01,5.568981,5.628169,5.517975,5.622443,5.622443,109175362
2023-01-02,5.622763,5.737175,5.567815,5.687627,5.687627,179768004
2023-01-03,5.687883,5.707483,5.585217,5.622096,5.622096,182318187
2023-01-04,5.621943,5.837052,5.615959,5.804032,5.804032,205745250
2023-01-05,5.804405,5.807828,5.632117,5.647835,5.647835,166950331
2023-01-06,5.648925,5.717915,5.558207,5.710800,5.710800,166922602
2023-01-07,5.710935,5.831510,5.698311,5.829194,5.829194,140003552
2023-01-08,5.829421,5.933835,5.773165,5.933166,5.933166,149233597
2023-01-09,5.933033,6.235388,5.933033,6.072278,6.072278,336692626
2023-01-10,6.071436,6.267263,6.010841,6.153703,6.153703,211548969
2023-01-11,6.154053,6.285186,6.030919,6.285186,6.285186,212708693
2023-01-12,6.362484,6.396510,6.153063,6.381332,6.381332,336590126
2023-01-13,6.381975,6.602922,6.282706,6.601779,6.601779,266139656
2023-01-14,6.601118,7.085987,6.598348,6.860322,6.860322,576671317
2023-01-15,6.861233,6.902146,6.622989,6.693957,6.693957,392031356
2023-01-16,6.693842,6.925898,6.476940,6.666865,6.666865,395021461
2023-01-17,6.667509,6.949217,6.605624,6.820442,6.820442,368037968
2023-01-18,6.818983,6.967253,6.343377,6.350073,6.350073,443456872
2023-01-19,6.349688,6.527883,6.336029,6.513942,6.513942,218670715
2023-01-20,6.513629,6.951216,6.431886,6.950697,6.950697,258845710
2023-01-21,6.951277,7.093825,6.868216,6.870331,6.870331,372198330
2023-01-22,6.871549,7.217784,6.825184,6.985129,6.985129,397275394
2023-01-23,6.984896,7.203010,6.952613,7.026174,7.026174,382722730
2023-01-24,7.024279,7.181535,6.641409,6.659312,6.659312,314688181
2023-01-25,6.660115,7.068706,6.550490,6.960363,6.960363,340184050
2023-01-26,6.959552,7.253158,6.858987,7.174173,7.174173,383773795
2023-01-27,7.174019,7.473317,6.999093,7.371270,7.371270,409716317
2023-01-28,7.371504,7.483155,7.149632,7.207573,7.207573,247360344
2023-01-29,7.207568,7.449573,7.165031,7.387718,7.387718,311604961
2023-01-30,7.387610,7.418731,6.828748,6.906292,6.906292,308344397
2023-01-31,6.907165,7.058965,6.885291,6.952308,6.952308,219036836
2023-02-01,6.951573,7.256183,6.706571,7.216624,7.216624,312466639
2023-02-02,7.215411,7.465997,7.101433,7.102140,7.102140,336269815
2023-02-03,7.102089,7.320490,7.039196,7.290623,7.290623,276486581
2023-02-04,7.290508,7.341149,7.147763,7.238031,7.238031,211742392
2023-02-05,7.238218,7.247061,6.907526,6.984616,6.984616,227421226
2023-02-06,6.985623,7.044710,6.801389,6.832168,6.832168,216553530
2023-02-07,6.832104,7.203533,6.827385,7.198653,7.198653,265944829
2023-02-08,7.198793,7.264943,6.998037,7.121416,7.121416,307753754
2023-02-09,7.122514,7.750366,6.910068,6.983141,6.983141,1103183457
2023-02-10,6.983057,7.079967,6.843377,6.902424,6.902424,451207831
2023-02-11,6.902574,7.024776,6.872812,7.006326,7.006326,202145744
2023-02-12,7.006134,7.057351,6.747716,6.807924,6.807924,241644536
2023-02-13,6.807576,6.831330,6.476462,6.671660,6.671660,357135687
2023-02-14,6.671267,6.816851,6.558812,6.806430,6.806430,280517342
2023-02-15,6.806296,7.285592,6.739753,7.270599,7.270599,340072775
2023-02-16,7.270509,7.451087,7.024788,7.028155,7.028155,518185252
2023-02-17,7.027319,7.671969,6.995804,7.666772,7.666772,715233660
2023-02-18,7.665935,8.217248,7.526206,8.008314,8.008314,844845498
2023-02-19,8.007543,8.242553,7.857913,7.996887,7.996887,595712725
2023-02-20,8.002281,8.338233,7.808294,8.006446,8.006446,541991760
2023-02-21,8.007260,8.059000,7.548640,7.636674,7.636674,407354867
2023-02-22,7.636991,7.710072,7.334482,7.708319,7.708319,453992830
2023-02-23,7.708202,8.156233,7.680719,7.936591,7.936591,637551320
2023-02-24,7.935275,8.109539,7.329152,7.455675,7.455675,526136614
2023-02-25,7.456675,7.473256,7.209807,7.376634,7.376634,311632712
2023-02-26,7.376264,7.529251,7.316313,7.491861,7.491861,235447983
2023-02-27,7.491159,7.496461,7.170919,7.279090,7.279090,298939373
2023-02-28,7.279601,7.413753,7.140398,7.192696,7.192696,304916168
2023-03-01,7.193330,7.528766,7.170287,7.528766,7.528766,297633777
2023-03-02,7.528774,7.562864,7.187428,7.267750,7.267750,268246764
2023-03-03,7.267648,7.271392,6.748424,6.948714,6.948714,346250431
2023-03-04,6.948976,6.996817,6.739046,6.852447,6.852447,216105874
2023-03-05,6.852968,7.004215,6.824523,6.944227,6.944227,191609356
2023-03-06,6.944293,6.966588,6.836517,6.862200,6.862200,222624936
2023-03-07,6.862202,6.965406,6.697965,6.871421,6.871421,256141888
2023-03-08,6.871099,6.924243,6.548699,6.584420,6.584420,302742595
2023-03-09,6.584459,6.675149,6.063873,6.158695,6.158695,314151909
2023-03-10,6.158603,6.261226,5.949133,6.225045,6.225045,336133866
2023-03-11,6.224761,6.391979,6.000500,6.207980,6.207980,335637067
2023-03-12,6.207445,6.589978,6.128784,6.589978,6.589978,266096727
2023-03-13,6.589326,6.896908,6.429993,6.776379,6.776379,398871384
2023-03-14,6.776573,7.197959,6.664550,6.975946,6.975946,465219170
2023-03-15,6.976572,7.117381,6.437794,6.551081,6.551081,395492432
2023-03-16,6.553657,6.685502,6.500079,6.674514,6.674514,226614246
2023-03-17,6.674787,7.258519,6.630300,7.225374,7.225374,375125654
2023-03-18,7.225621,7.298580,6.920907,6.933574,6.933574,314031396
2023-03-19,6.934314,7.286115,6.934314,7.102637,7.102637,249180738
2023-03-20,7.102432,7.407198,6.985551,7.057743,7.057743,489903739
2023-03-21,7.059239,7.433138,6.897485,7.407576,7.407576,366308905
2023-03-22,7.406499,7.697201,7.070046,7.180304,7.180304,586895392
2023-03-23,7.179847,7.629281,7.119135,7.621307,7.621307,329204523
2023-03-24,7.620531,7.646345,7.152147,7.206892,7.206892,295497990
2023-03-25,7.206206,7.251606,6.994295,7.084827,7.084827,193197164
2023-03-26,7.085594,7.284112,7.066759,7.262111,7.262111,165218457
2023-03-27,7.262615,7.271117,6.804009,6.872753,6.872753,230593321
2023-03-28,6.872968,7.020659,6.772368,6.955334,6.955334,211056975
2023-03-29,6.954264,7.458693,6.941706,7.382523,7.382523,297994491
2023-03-30,7.382504,7.528229,7.170125,7.232710,7.232710,279488316
2023-03-31,7.232532,7.655244,7.231266,7.594569,7.594569,340384822
2023-04-01,7.595729,7.627182,7.459665,7.474482,7.474482,183579045
2023-04-02,7.550744,7.550744,7.224246,7.259294,7.259294,188792643
2023-04-03,7.258941,7.427127,7.073147,7.239349,7.239349,295585843
2023-04-04,7.239154,7.469362,7.224438,7.379017,7.379017,248607211
2023-04-05,7.378652,7.596717,7.264024,7.325242,7.325242,290799350
2023-04-06,7.325187,7.326025,7.143193,7.200003,7.200003,194248285
2023-04-07,7.199889,7.292250,7.124458,7.277441,7.277441,134349449
2023-04-08,7.276712,7.293133,7.102264,7.137542,7.137542,114126743
2023-04-09,7.137648,7.249705,7.077762,7.212093,7.212093,114928203
2023-04-10,7.211944,7.363118,7.150140,7.344665,7.344665,169897201
2023-04-11,7.345083,7.443352,7.296270,7.313780,7.313780,188835268
2023-04-12,7.313990,7.361101,7.132034,7.250481,7.250481,195602304
2023-04-13,7.234310,7.524203,7.188987,7.464563,7.464563,227523492
2023-04-14,7.465260,7.878275,7.465260,7.752357,7.752357,416438491
2023-04-15,7.752528,8.045051,7.638180,8.013287,8.013287,303168438
2023-04-16,8.013524,8.159004,7.927695,8.136897,8.136897,284062027
2023-04-17,8.136602,8.268686,7.924433,8.164323,8.164323,460381261
2023-04-18,8.165422,8.728161,8.063428,8.576399,8.576399,512634725
2023-04-19,8.575544,8.583635,7.723606,7.770360,7.770360,543475883
2023-04-20,7.768972,7.947650,7.494382,7.518751,7.518751,392775059
2023-04-21,7.518962,7.583001,7.043487,7.117650,7.117650,340540634
2023-04-22,7.117655,7.224734,7.093590,7.179795,7.179795,179657711
2023-04-23,7.179873,7.180260,6.923753,7.079931,7.079931,208419900
2023-04-24,7.079786,7.252972,7.038752,7.076444,7.076444,222800034
2023-04-25,7.076402,7.290139,6.972247,7.271540,7.271540,197437029
2023-04-26,7.271366,7.497907,6.806466,7.004230,7.004230,358341934
2023-04-27,7.004421,7.219644,6.996945,7.170404,7.170404,773383672
2023-04-28,7.170702,7.181178,6.994153,7.050134,7.050134,236637129
2023-04-29,7.049954,7.210641,7.012752,7.187723,7.187723,155603225
2023-04-30,7.187104,7.296246,7.052086,7.052086,7.052086,171483704
2023-05-01,7.050923,7.079497,6.819187,6.901027,6.901027,202483666
2023-05-02,6.901149,7.001067,6.820350,6.986553,6.986553,147462616
2023-05-03,6.986409,7.143795,6.839699,7.123072,7.123072,195763187
2023-05-04,7.123427,7.154839,6.970983,6.997713,6.997713,130913715
2023-05-05,6.997682,7.277870,6.977314,7.235921,7.235921,190358641
2023-05-06,7.235846,7.273570,6.914404,6.943518,6.943518,162574254
2023-05-07,6.943322,6.990842,6.900535,6.909634,6.909634,116709453
2023-05-08,6.909173,6.916244,6.471394,6.591796,6.591796,254538831
2023-05-09,6.591694,6.627127,6.476520,6.524263,6.524263,135768009
2023-05-10,6.524276,6.688794,6.382473,6.595904,6.595904,204285549
2023-05-11,6.595967,6.595967,6.267056,6.366951,6.366951,187932434
2023-05-12,6.367118,6.627095,6.254891,6.621964,6.621964,174685170
2023-05-13,6.622493,6.624627,6.495942,6.500390,6.500390,107475509
2023-05-14,6.500217,6.605604,6.464655,6.543809,6.543809,89462586
2023-05-15,6.544105,6.700586,6.476563,6.638051,6.638051,138944472
2023-05-16,6.637957,6.714998,6.566998,6.659044,6.659044,137961090
2023-05-17,6.658661,6.797799,6.560743,6.753897,6.753897,168939576
2023-05-18,6.753480,6.758719,6.459141,6.534812,6.534812,140449712
2023-05-19,6.535010,6.547083,6.478051,6.508409,6.508409,102133168
2023-05-20,6.508691,6.538308,6.482776,6.512511,6.512511,69018310
2023-05-21,6.512175,6.540746,6.382348,6.429470,6.429470,90814391
2023-05-22,6.428994,6.583351,6.365190,6.529931,6.529931,139651618
2023-05-23,6.530066,6.630727,6.488480,6.508330,6.508330,106788577
2023-05-24,6.508350,6.509244,6.240495,6.327066,6.327066,145479790
2023-05-25,6.327335,6.338847,6.206402,6.279227,6.279227,110856339
2023-05-26,6.279365,6.378976,6.249372,6.352191,6.352191,103191434
2023-05-27,6.351569,6.440200,6.346855,6.440200,6.440200,78479262
2023-05-28,6.440158,6.653573,6.427713,6.638851,6.638851,119525335
2023-05-29,6.638687,6.661598,6.545057,6.640285,6.640285,124828903
2023-05-30,6.639901,6.660111,6.549343,6.613655,6.613655,125036323
2023-05-31,6.613376,6.629204,6.433348,6.480095,6.480095,126487861
2023-06-01,6.480183,6.506303,6.342341,6.346456,6.346456,119523184
2023-06-02,6.346661,6.478119,6.327395,6.456370,6.456370,113702809
2023-06-03,6.456490,6.457749,6.381110,6.416921,6.416921,73090216
2023-06-04,6.416904,6.527440,6.402418,6.456024,6.456024,85885836
2023-06-05,6.455809,6.483293,6.024293,6.065950,6.065950,208202410
2023-06-06,6.065947,6.304471,6.022431,6.260660,6.260660,185444688
2023-06-07,6.260295,6.261897,5.862958,5.914067,5.914067,160767208
2023-06-08,5.913884,6.033216,5.900790,5.995314,5.995314,99184600
2023-06-09,5.995561,6.072210,5.937987,5.986427,5.986427,92158776
2023-06-10,5.986423,5.997458,4.980166,5.241125,5.241125,526078781
2023-06-11,5.240856,5.245556,5.117088,5.173131,5.173131,135111698
2023-06-12,5.173226,5.188609,5.045679,5.163538,5.163538,138650535
2023-06-13,5.163552,5.376275,5.123008,5.293572,5.293572,137509652
2023-06-14,5.293535,5.487329,5.173376,5.242557,5.242557,185859006
2023-06-15,5.242736,5.398789,5.176106,5.306049,5.306049,149056861
2023-06-16,5.306132,5.377122,5.175274,5.319081,5.319081,115615767
2023-06-17,5.319245,5.381583,5.246589,5.283658,5.283658,99730831
2023-06-18,5.283245,5.293397,5.160326,5.161346,5.161346,102460234
2023-06-19,5.161199,5.173816,5.023811,5.119156,5.119156,126273788
2023-06-20,5.119935,5.267869,5.010992,5.263210,5.263210,156987980
2023-06-21,5.263520,5.576784,5.252809,5.563837,5.563837,205902871
2023-06-22,5.563150,5.785705,5.541143,5.568067,5.568067,208397242
2023-06-23,5.567982,6.127711,5.564657,6.059010,6.059010,267367868
2023-06-24,6.059987,6.163796,5.980314,6.136026,6.136026,158040287
2023-06-25,6.136148,6.351617,6.099106,6.150531,6.150531,171279411
2023-06-26,6.150456,6.241481,6.036485,6.066921,6.066921,188779622
2023-06-27,6.066299,6.242962,6.056919,6.198840,6.198840,172477998
2023-06-28,6.199095,6.199192,5.789371,5.821580,5.821580,198238757
2023-06-29,5.821743,6.144046,5.803522,5.901479,5.901479,196418758
2023-06-30,5.900431,6.416556,5.866759,6.308454,6.308454,393934018
2023-07-01,6.308572,6.507081,6.158452,6.497599,6.497599,256361613
2023-07-02,6.497801,6.542821,6.375541,6.530424,6.530424,237259540
2023-07-03,6.530455,6.677140,6.487560,6.620472,6.620472,203177968
2023-07-04,6.620317,6.622889,6.428555,6.526224,6.526224,166595461
2023-07-05,6.526517,6.560704,6.240610,6.304579,6.304579,188222944
2023-07-06,6.304772,6.495441,6.091970,6.091970,6.091970,202108838
2023-07-07,6.092578,6.212542,6.053390,6.154138,6.154138,135071054
2023-07-08,6.154235,6.209586,6.109261,6.193656,6.193656,100745387
2023-07-09,6.193630,6.234524,6.135864,6.148782,6.148782,91096690
2023-07-10,6.148635,6.283438,6.050356,6.168487,6.168487,141129350
2023-07-11,6.168667,6.228000,6.140872,6.204080,6.204080,87991356
2023-07-12,6.204023,6.326198,6.204023,6.249074,6.249074,127951075
2023-07-13,6.249084,7.092254,6.225928,7.092254,7.092254,348983524
2023-07-14,7.091520,7.307502,6.735441,6.944936,6.944936,397701801
2023-07-15,6.946206,7.012141,6.852273,6.915661,6.915661,160863023
2023-07-16,6.915881,6.918648,6.608549,6.616025,6.616025,165245026
2023-07-17,6.616044,7.230268,6.527315,7.191558,7.191558,426365381
2023-07-18,7.191414,7.285622,6.858763,6.923120,6.923120,415484020
2023-07-19,6.922606,7.034389,6.796351,6.917885,6.917885,244366331
2023-07-20,6.917796,8.342902,6.796351,8.342902,8.342902,1340159906
2023-07-21,8.342031,8.382516,8.081622,8.142471,8.142471,590804403
2023-07-22,8.141176,8.250191,7.842011,7.869027,7.869027,393677563
2023-07-23,7.870646,8.062042,7.848306,7.895740,7.895740,226085148
2023-07-24,7.895250,7.895250,7.530030,7.590984,7.590984,318734106
2023-07-25,7.591040,7.633494,7.378265,7.402596,7.402596,211171478
2023-07-26,7.402888,7.815950,7.312085,7.753373,7.753373,344200685
2023-07-27,7.752412,8.078426,7.711304,7.988919,7.988919,358551805
2023-07-28,7.988425,8.060602,7.801050,7.801768,7.801768,202440235
2023-07-29,7.801164,7.874852,7.739382,7.852122,7.852122,139851311
2023-07-30,7.852008,7.853650,7.450923,7.556170,7.556170,191427934
