Date,Open,High,Low,Close,Adj Close,Volume
2022-12-25,11.680124,11.715808,11.539064,11.684593,11.684593,96667768
2022-12-26,11.684330,11.764178,11.580630,11.723856,11.723856,100546246
2022-12-27,11.720731,11.780209,11.581322,11.646396,11.646396,130725347
2022-12-28,11.646214,11.655287,11.132728,11.202914,11.202914,139487054
2022-12-29,11.203087,11.208213,10.702117,10.992695,10.992695,118611566
2022-12-30,10.992426,10.992426,10.651060,10.870249,10.870249,158598467
2022-12-31,10.870633,11.041605,10.846866,10.902633,10.902633,84881315
2023-01-01,10.903734,10.929948,10.670733,10.865915,10.865915,95741904
2023-01-02,10.866034,11.231228,10.743951,11.153615,11.153615,128530323
2023-01-03,11.153684,11.528151,11.087236,11.384450,11.384450,165410541
2023-01-04,11.383942,12.270717,11.363713,12.077613,12.077613,203700017
2023-01-05,12.077433,12.149061,11.718555,11.740196,11.740196,148011463
2023-01-06,11.742313,11.803511,11.388781,11.781206,11.781206,135298028
2023-01-07,11.781933,11.854203,11.666064,11.743424,11.743424,99819319
2023-01-08,11.741463,12.128077,11.609659,12.072585,12.072585,133385894
2023-01-09,12.069568,12.631737,12.069568,12.209637,12.209637,331158364
2023-01-10,12.207081,12.869482,12.089607,12.731241,12.731241,230945289
2023-01-11,12.729663,15.913924,12.316078,15.913924,15.913924,815639199
2023-01-12,15.849685,16.105272,14.886008,15.457350,15.457350,821227059
2023-01-13,15.457517,16.432856,15.047157,15.962223,15.962223,594284894
2023-01-14,15.961251,18.337526,15.944210,16.958057,16.958057,1069929455
2023-01-15,16.959484,17.043318,16.051126,16.797117,16.797117,514796096
2023-01-16,16.796198,17.275225,16.220400,16.740788,16.740788,455814602
2023-01-17,16.742638,18.136295,16.669140,17.126593,17.126593,549733348
2023-01-18,17.129080,17.383408,15.774803,15.804331,15.804331,466860281
2023-01-19,15.809412,16.256357,15.750174,16.196354,16.196354,275014984
2023-01-20,16.193325,17.528126,15.902366,17.521275,17.521275,377589626
2023-01-21,17.522947,17.730198,16.887035,16.896469,16.896469,451849941
2023-01-22,16.891254,18.365904,16.877228,17.362272,17.362272,528180733
2023-01-23,17.362207,18.284859,17.349710,18.006586,18.006586,447269431
2023-01-24,17.995373,18.856186,16.935820,17.019314,17.019314,483621029
2023-01-25,17.021235,18.215179,16.603016,17.803890,17.803890,373780820
2023-01-26,17.797207,18.715797,17.797207,18.108034,18.108034,485573315
2023-01-27,18.107416,21.551228,17.626211,21.254103,21.254103,680858655
2023-01-28,21.251616,21.684044,20.152880,20.604959,20.604959,689054377
2023-01-29,20.604452,21.123520,20.227642,21.079779,21.079779,420146185
2023-01-30,21.076677,21.179308,19.433821,19.739170,19.739170,665345570
2023-01-31,19.737555,20.098930,19.404318,19.844500,19.844500,398085253
2023-02-01,19.842949,20.965364,18.795307,20.965364,20.965364,578705289
2023-02-02,20.958088,22.705151,20.954573,21.180059,21.180059,923881872
2023-02-03,21.173092,21.844971,20.878237,21.365187,21.365187,449947551
2023-02-04,21.362614,21.619284,20.993320,21.024635,21.024635,270970237
2023-02-05,21.025434,21.118896,19.778496,20.108017,20.108017,341651159
2023-02-06,20.107220,20.370625,19.560394,19.585035,19.585035,228201924
2023-02-07,19.580889,20.917795,19.570660,20.845219,20.845219,316667706
2023-02-08,20.844481,20.995512,19.738010,20.081474,20.081474,257585287
2023-02-09,20.085739,20.209791,17.663948,17.874453,17.874453,387714367
2023-02-10,17.875814,18.224434,17.628771,17.798531,17.798531,232811782
2023-02-11,17.802189,18.073793,17.703312,18.029085,18.029085,134054933
2023-02-12,18.027767,18.466372,17.615549,17.768698,17.768698,259289328
2023-02-13,17.770370,17.842293,16.933636,17.620972,17.620972,245266831
2023-02-14,17.618523,18.257170,17.377979,18.147032,18.147032,249864205
2023-02-15,18.145700,19.923647,17.939623,19.923647,19.923647,256514870
2023-02-16,19.923826,20.311319,18.583778,18.614832,18.614832,362001305
2023-02-17,18.610434,19.621904,18.522083,19.477388,19.477388,249597693
2023-02-18,19.477030,20.032612,19.360096,19.578697,19.578697,258172528
2023-02-19,19.572031,20.365561,19.437061,19.802076,19.802076,288113872
2023-02-20,19.808090,21.310453,19.215485,20.810766,20.810766,483461795
2023-02-21,20.815470,21.600174,20.017405,20.940130,20.940130,489974940
2023-02-22,20.942158,21.457581,19.647251,20.314476,20.314476,605541357
2023-02-23,20.316719,20.695337,19.583624,19.702639,19.702639,309191497
2023-02-24,19.701887,19.805138,18.141514,18.368599,18.368599,298510977
2023-02-25,18.373032,18.559361,17.542898,17.959642,17.959642,242999790
2023-02-26,17.956930,18.555042,17.850767,18.443855,18.443855,151162317
2023-02-27,18.442451,18.618319,17.789108,17.939739,17.939739,198821795
2023-02-28,17.938501,17.938501,17.000381,17.081114,17.081114,200107205
2023-03-01,17.082336,17.795355,17.033552,17.761023,17.761023,159270741
2023-03-02,17.761551,17.832432,17.160271,17.447031,17.447031,132504184
2023-03-03,17.447800,17.468855,15.944987,16.654383,16.654383,205495359
2023-03-04,16.654119,16.872082,15.818962,16.117805,16.117805,122435703
2023-03-05,16.122076,16.500183,16.088053,16.159338,16.159338,108593997
2023-03-06,16.156301,16.583685,15.860720,16.524380,16.524380,162196354
2023-03-07,16.524544,16.698427,15.914723,16.169783,16.169783,161466099
2023-03-08,16.169670,16.235193,15.086822,15.134353,15.134353,168121578
2023-03-09,15.135319,15.666955,14.258267,14.403960,14.403960,223903610
2023-03-10,14.407493,15.086890,13.941650,14.829691,14.829691,295964794
2023-03-11,14.828900,15.178180,14.103416,14.638960,14.638960,242350091
2023-03-12,14.635699,16.305145,14.363444,16.256580,16.256580,247416383
2023-03-13,16.259268,16.792974,15.563716,16.500086,16.500086,326292018
2023-03-14,16.500622,17.891026,16.211176,17.180817,17.180817,425237957
2023-03-15,17.184761,17.476065,15.448031,15.585169,15.585169,314371131
2023-03-16,15.590289,16.066479,15.379693,15.876478,15.876478,199893661
2023-03-17,15.878775,17.724358,15.707241,17.646437,17.646437,249635546
2023-03-18,17.647385,18.179182,16.948851,16.987368,16.987368,260105946
2023-03-19,16.989491,18.097452,16.989491,17.563107,17.563107,188260913
2023-03-20,17.563906,17.795822,16.618238,16.640814,16.640814,226183876
2023-03-21,16.647287,17.528170,16.425478,17.485468,17.485468,201360715
2023-03-22,17.483421,17.924171,16.380424,16.779812,16.779812,309254853
2023-03-23,16.776945,17.833920,16.654478,17.562937,17.562937,225499693
2023-03-24,17.563885,17.636965,16.758556,16.986759,16.986759,165076426
2023-03-25,16.984789,17.151587,16.433590,16.880116,16.880116,160302358
2023-03-26,16.881956,17.282085,16.881956,17.134026,17.134026,120192188
2023-03-27,17.133577,17.150597,16.149937,16.503172,16.503172,155993864
