Date,Open,High,Low,Close,Adj Close,Volume
2023-04-20,5.842586,5.954115,5.688469,5.783297,5.783297,90273751
2023-04-21,5.783602,5.826978,5.431879,5.470581,5.470581,96856517
2023-04-22,5.470710,5.545377,5.457835,5.506019,5.506019,65676946
2023-04-23,5.506119,5.535857,5.350291,5.429101,5.429101,68524968
2023-04-24,5.429152,5.505999,5.320181,5.362221,5.362221,75347188
2023-04-25,5.361592,5.464443,5.253983,5.454832,5.454832,73714495
2023-04-26,5.454600,5.673212,5.187086,5.353363,5.353363,79931004
2023-04-27,5.353905,5.585599,5.348034,5.560371,5.560371,60547359
2023-04-28,5.560810,5.565862,5.462428,5.527419,5.527419,33153541
2023-04-29,5.527255,5.631003,5.506034,5.631003,5.631003,32933417
2023-04-30,5.630727,5.664835,5.463537,5.468202,5.468202,36589866
2023-05-01,5.467360,5.489697,5.280555,5.331353,5.331353,42180696
2023-05-02,5.331653,5.352697,5.261228,5.328495,5.328495,34028826
2023-05-03,5.328553,5.390452,5.195768,5.388935,5.388935,41738809
2023-05-04,5.389607,5.395254,5.228858,5.264342,5.264342,32009710
2023-05-05,5.264424,5.603899,5.250150,5.553009,5.553009,59850634
2023-05-06,5.553562,5.597161,5.295026,5.310706,5.310706,59526041
2023-05-07,5.310270,5.356228,5.270313,5.275711,5.275711,28966264
2023-05-08,5.275046,5.282105,4.897107,4.975627,4.975627,75737985
2023-05-09,4.975391,5.003190,4.934119,4.957261,4.957261,37517538
2023-05-10,4.957094,5.131842,4.905027,5.131017,5.131017,56449193
2023-05-11,5.131051,5.183142,4.983282,5.071644,5.071644,64117540
2023-05-12,5.071182,5.203151,4.918406,5.198059,5.198059,54173052
2023-05-13,5.198117,5.202960,5.086197,5.106750,5.106750,29584735
2023-05-14,5.106890,5.185556,5.084448,5.137308,5.137308,26505935
2023-05-15,5.138379,5.216227,5.088736,5.128390,5.128390,38272196
2023-05-16,5.128390,5.153665,5.053033,5.148324,5.148324,35483667
2023-05-17,5.148387,5.328457,5.119769,5.328180,5.328180,49601774
2023-05-18,5.328501,5.414131,5.222589,5.302555,5.302555,58557871
2023-05-19,5.302934,5.364533,5.274011,5.317804,5.317804,34635623
2023-05-20,5.318218,5.319465,5.252449,5.289841,5.289841,26868248
2023-05-21,5.289750,5.296446,5.105931,5.112971,5.112971,32466268
2023-05-22,5.112776,5.137950,5.067096,5.080048,5.080048,41095767
2023-05-23,5.079852,5.194954,5.046315,5.075413,5.075413,40951420
2023-05-24,5.074955,5.076360,4.899983,4.979650,4.979650,47917424
2023-05-25,4.979370,4.979370,4.896925,4.949384,4.949384,35859881
2023-05-26,4.949538,5.014938,4.943276,4.979487,4.979487,33779115
2023-05-27,4.979004,5.044954,4.968451,5.044288,5.044288,31465860
2023-05-28,5.043286,5.164413,5.033432,5.148616,5.148616,36430941
2023-05-29,5.148612,5.166286,5.096543,5.109203,5.109203,39855054
2023-05-30,5.108861,5.198652,5.100166,5.136685,5.136685,36730255
2023-05-31,5.136675,5.152988,5.001318,5.021588,5.021588,39150897
2023-06-01,5.021734,5.051149,4.971713,4.988898,4.988898,30730259
2023-06-02,4.988842,5.093279,4.963321,5.067017,5.067017,34801945
2023-06-03,5.067487,5.101429,5.049247,5.081880,5.081880,23596530
2023-06-04,5.081899,5.126836,5.003169,5.012394,5.012394,44816677
2023-06-05,5.013421,5.018694,4.621981,4.733006,4.733006,73144233
2023-06-06,4.732331,4.834689,4.688349,4.780002,4.780002,47815919
2023-06-07,4.780112,4.782964,4.509082,4.542407,4.542407,56610609
2023-06-08,4.543108,4.666897,4.529042,4.634866,4.634866,35861566
2023-06-09,4.634792,4.662785,4.550612,4.587363,4.587363,34473534
2023-06-10,4.587299,4.590273,3.759943,4.077158,4.077158,178862071
2023-06-11,4.076645,4.111951,4.033198,4.056453,4.056453,41942701
2023-06-12,4.056491,4.301007,3.987045,4.299116,4.299116,61104474
2023-06-13,4.298991,4.474748,4.232769,4.285822,4.285822,88916807
2023-06-14,4.285803,4.620773,4.261343,4.405703,4.405703,125233255
2023-06-15,4.404738,4.574554,4.251823,4.429254,4.429254,112333291
2023-06-16,4.429176,4.612813,4.382911,4.546607,4.546607,46797080
2023-06-17,4.546918,4.659905,4.517970,4.524944,4.524944,41626932
2023-06-18,4.525010,4.603378,4.468357,4.477955,4.477955,34638428
2023-06-19,4.478186,4.500632,4.381901,4.480320,4.480320,37707854
2023-06-20,4.480878,4.587288,4.349820,4.571579,4.571579,43228083
2023-06-21,4.571560,4.794696,4.538205,4.777977,4.777977,63724385
2023-06-22,4.777309,4.895099,4.712380,4.729277,4.729277,48774790
2023-06-23,4.729154,4.901305,4.728970,4.863968,4.863968,42927132
2023-06-24,4.864315,4.869233,4.696197,4.735225,4.735225,40989774
2023-06-25,4.735186,5.469276,4.718534,5.439709,5.439709,214479200
2023-06-26,5.439669,5.507023,5.238167,5.267045,5.267045,129243844
2023-06-27,5.267544,5.349300,5.239345,5.273715,5.273715,51154590
2023-06-28,5.274081,5.277194,4.793877,4.834852,4.834852,67058576
2023-06-29,4.834567,5.014890,4.827115,4.924464,4.924464,52225609
2023-06-30,4.924340,5.328707,4.897398,5.276715,5.276715,123902342
2023-07-01,5.277331,5.589381,5.197030,5.582614,5.582614,93843889
2023-07-02,5.582826,5.660295,5.463221,5.567735,5.567735,86016100
2023-07-03,5.568242,5.741045,5.515783,5.525505,5.525505,74250611
2023-07-04,5.525380,5.580183,5.412050,5.510703,5.510703,74266979
2023-07-05,5.510730,5.696664,5.338769,5.421896,5.421896,79960120
2023-07-06,5.421424,5.618318,5.268492,5.291826,5.291826,77976905
2023-07-07,5.290836,5.556534,5.245845,5.476958,5.476958,90546207
2023-07-08,5.476712,5.478738,5.190685,5.245427,5.245427,56374495
2023-07-09,5.245515,5.325191,5.208174,5.230991,5.230991,42387754
2023-07-10,5.230809,5.344865,5.112958,5.235663,5.235663,65853852
2023-07-11,5.236162,5.294080,5.198883,5.259945,5.259945,45771466
2023-07-12,5.259696,5.360214,5.205145,5.270122,5.270122,51356067
2023-07-13,5.270548,5.849511,5.229692,5.849511,5.849511,102535954
2023-07-14,5.850804,6.108169,5.757466,5.867282,5.867282,144157740
2023-07-15,5.867474,5.921776,5.779410,5.807415,5.807415,73012219
2023-07-16,5.807775,5.850308,5.698939,5.721014,5.721014,64402258
2023-07-17,5.721334,6.114740,5.707027,5.914401,5.914401,177179401
2023-07-18,5.914138,6.227869,5.875418,5.899724,5.899724,184883871
2023-07-19,5.900245,6.025676,5.827043,5.880921,5.880921,84864442
2023-07-20,5.880968,6.021190,5.827043,5.997770,5.997770,121532194
2023-07-21,5.998190,6.347490,5.958786,6.207624,6.207624,138570178
2023-07-22,6.207856,6.240688,5.994261,5.997040,5.997040,82205409
2023-07-23,5.997220,6.211816,5.997220,6.149814,6.149814,74163339
2023-07-24,6.148946,6.172873,5.744473,5.782895,5.782895,109848353
2023-07-25,5.783226,5.803210,5.708860,5.789178,5.789178,55426180
2023-07-26,5.789637,5.889555,5.744064,5.836773,5.836773,72612861
2023-07-27,5.837329,5.966908,5.813736,5.864932,5.864932,75406180
2023-07-28,5.864980,6.008416,5.864980,6.006851,6.006851,68724754
2023-07-29,6.006782,6.335251,6.005762,6.330529,6.330529,89105039
2023-07-30,6.330461,6.420423,6.294223,6.416741,6.416741,113254253
2023-07-31,6.415790,6.591867,6.395648,6.525575,6.525575,143130084
2023-08-01,6.525609,6.670193,6.354293,6.670193,6.670193,149241333
2023-08-02,6.670161,6.681084,6.139197,6.153958,6.153958,123759285
2023-08-03,6.153396,6.233457,6.069733,6.097563,6.097563,93816468
2023-08-04,6.097755,6.202307,6.024190,6.055990,6.055990,76723769
2023-08-05,6.056060,6.080817,5.955610,6.080817,6.080817,61736555
2023-08-06,6.080494,6.139839,5.941446,5.949349,5.949349,61509042
2023-08-07,5.949490,5.996905,5.777277,5.863783,5.863783,86472667
2023-08-08,5.863991,6.129486,5.821949,6.082577,6.082577,91524846
2023-08-09,6.082405,6.267543,6.043832,6.251934,6.251934,91928562
2023-08-10,6.252027,6.311488,6.159247,6.189978,6.189978,96853769
2023-08-11,6.190121,6.202047,6.104039,6.182447,6.182447,71750144
2023-08-12,6.181839,6.237476,6.124895,6.214208,6.214208,59328180
2023-08-13,6.214694,6.219096,6.069618,6.094913,6.094913,54345115
2023-08-14,6.094793,6.346360,6.082828,6.257846,6.257846,78762052
2023-08-15,6.257708,6.283162,5.954496,5.961573,5.961573,96469541
2023-08-16,5.961672,5.961672,5.354272,5.446784,5.446784,142939951
2023-08-17,5.446826,5.492883,4.726451,4.993922,4.993922,166858246
2023-08-18,4.994588,5.044826,4.884365,4.910616,4.910616,113036823
2023-08-19,4.910767,4.992478,4.872590,4.905425,4.905425,78902971
2023-08-20,4.905569,4.932310,4.871925,4.905340,4.905340,73321478
2023-08-21,4.905066,4.914016,4.756155,4.775172,4.775172,80148832
2023-08-22,4.774805,4.780039,4.551595,4.670179,4.670179,109638302
2023-08-23,4.670347,4.846389,4.660078,4.762024,4.762024,117298284
2023-08-24,4.762255,4.809246,4.616493,4.652463,4.652463,90443738
2023-08-25,4.652749,4.664579,4.530018,4.549824,4.549824,87112538
2023-08-26,4.549857,4.637737,4.536320,4.601426,4.601426,58586190
2023-08-27,4.601636,4.699226,4.601428,4.682810,4.682810,62521930
2023-08-28,4.682811,4.718373,4.584095,4.674887,4.674887,69300651
2023-08-29,4.674702,4.854934,4.576105,4.802125,4.802125,94064007
2023-08-30,4.801957,4.805154,4.645423,4.645559,4.645559,79083635
2023-08-31,4.645661,4.671846,4.343540,4.367263,4.367263,93027685
2023-09-01,4.367585,4.418464,4.250447,4.264907,4.264907,75837263
2023-09-02,4.265224,4.394504,4.260030,4.391821,4.391821,63938028
2023-09-03,4.392688,4.461015,4.369855,4.412590,4.412590,63125638
2023-09-04,4.412610,4.489661,4.379926,4.435599,4.435599,64326009
2023-09-05,4.435702,4.445840,4.286832,4.374063,4.374063,66368494
2023-09-06,4.374104,4.480977,4.353153,4.455872,4.455872,63975510
2023-09-07,4.456040,4.515390,4.414168,4.471882,4.471882,54929759
2023-09-08,4.472140,4.481598,4.328078,4.367131,4.367131,51266937
2023-09-09,4.367072,4.371096,4.313211,4.325853,4.325853,32605829
2023-09-10,4.325708,4.325708,4.179249,4.221285,4.221285,65560353
2023-09-11,4.221484,4.243784,4.052868,4.106139,4.106139,76140891
2023-09-12,4.106159,4.285416,4.096204,4.197629,4.197629,79100000
2023-09-13,4.197661,4.303179,4.186914,4.256444,4.256444,60202953
2023-09-14,4.257189,4.336506,4.257189,4.272036,4.272036,64576198
2023-09-15,4.272085,4.369119,4.245487,4.348985,4.348985,64312060
2023-09-16,4.349106,4.407677,4.313708,4.340420,4.340420,63484624
2023-09-17,4.340148,4.385846,4.253686,4.285694,4.285694,56142010
2023-09-18,4.285477,4.453964,4.252934,4.363087,4.363087,77936974
2023-09-19,4.363179,4.470400,4.348516,4.408919,4.408919,73566410
2023-09-20,4.408901,4.425678,4.331017,4.367740,4.367740,73654200
2023-09-21,4.367595,4.384952,4.224666,4.243983,4.243983,69305269
2023-09-22,4.243798,4.269065,4.214478,4.259681,4.259681,51350243
2023-09-23,4.259229,4.282564,4.242518,4.274878,4.274878,41289755
2023-09-24,4.275135,4.302570,4.226056,4.232275,4.232275,39522223
2023-09-25,4.233189,4.295734,4.218235,4.270086,4.270086,45833060
2023-09-26,4.269925,4.312592,4.220871,4.254614,4.254614,50772324
2023-09-27,4.254534,4.409624,4.215458,4.247225,4.247225,76842942
2023-09-28,4.247022,4.470440,4.242011,4.416313,4.416313,76542070
2023-09-29,4.416587,4.493447,4.340119,4.401975,4.401975,81584695
2023-09-30,4.401833,4.472165,4.397080,4.459536,4.459536,50570117
2023-10-01,4.459339,4.663915,4.451463,4.653103,4.653103,73717555
2023-10-02,4.653445,4.679519,4.437781,4.464589,4.464589,93453546
2023-10-03,4.464475,4.514272,4.349310,4.361480,4.361480,70260507
2023-10-04,4.361556,4.361918,4.269420,4.310655,4.310655,71006353
2023-10-05,4.310617,4.335529,4.266214,4.302940,4.302940,61482802
2023-10-06,4.302863,4.423301,4.294687,4.393379,4.393379,50501461
2023-10-07,4.393431,4.419633,4.350645,4.369304,4.369304,33583615
2023-10-08,4.369606,4.382694,4.295956,4.342413,4.342413,30004615
2023-10-09,4.342431,4.363263,4.094415,4.139950,4.139950,62967695
2023-10-10,4.140103,4.168845,4.073042,4.117126,4.117126,44488458
2023-10-11,4.117127,4.147210,4.058814,4.123123,4.123123,44212049
2023-10-12,4.123339,4.140909,3.982387,4.002320,4.002320,47371494
2023-10-13,4.002301,4.075319,3.984175,4.028394,4.028394,40660342
2023-10-14,4.028377,4.095253,4.026097,4.086541,4.086541,29108490
2023-10-15,4.086535,4.141338,4.071523,4.103588,4.103588,26730284
2023-10-16,4.103746,4.238376,4.103746,4.130184,4.130184,54484171
2023-10-17,4.129751,4.129751,3.850919,3.887599,3.887599,69770911
2023-10-18,3.887779,3.962695,3.857899,3.935676,3.935676,49018437
2023-10-19,3.935653,3.938424,3.881707,3.929465,3.929465,40322200
2023-10-20,3.929477,4.106861,3.925113,3.998685,3.998685,57183404
2023-10-21,3.998500,4.154220,3.968222,4.139873,4.139873,46259899
2023-10-22,4.140032,4.239052,4.101328,4.204260,4.204260,59911147
2023-10-23,4.285966,4.408185,4.212723,4.368028,4.368028,150626667
2023-10-24,4.367975,4.481298,4.141861,4.213825,4.213825,197031041
2023-10-25,4.214292,4.328544,4.143349,4.167191,4.167191,137174283
2023-10-26,4.167259,4.364199,4.017481,4.106663,4.106663,151290697
2023-10-27,4.106736,4.139115,3.981769,4.028953,4.028953,107068709
2023-10-28,4.028937,4.129995,4.023907,4.082339,4.082339,50756662
2023-10-29,4.082346,4.210241,4.056201,4.153730,4.153730,81352565
2023-10-30,4.153495,4.224547,4.105466,4.179483,4.179483,109694990
2023-10-31,4.179398,4.241479,4.038404,4.146944,4.146944,136604566
2023-11-01,4.147064,4.836288,4.033906,4.770596,4.770596,352379915
2023-11-02,4.772437,4.885504,4.517102,4.695161,4.695161,387794223
2023-11-03,4.695046,4.756350,4.504519,4.661307,4.661307,205649998
2023-11-04,4.660769,4.777586,4.621820,4.713796,4.713796,86625541
2023-11-05,4.713905,4.891942,4.663543,4.784180,4.784180,126547208
2023-11-06,4.783840,5.145901,4.693061,5.115070,5.115070,152716405
2023-11-07,5.115046,5.115046,4.806303,4.936864,4.936864,123203403
2023-11-08,4.936577,5.259796,4.905974,5.190434,5.190434,153048118
2023-11-09,5.189920,5.362871,4.829813,5.147253,5.147253,268353907
2023-11-10,5.145631,5.350565,5.087961,5.286929,5.286929,190052610
2023-11-11,5.286727,5.518376,5.189146,5.398281,5.398281,193387398
2023-11-12,5.398404,5.513063,5.240764,5.412821,5.412821,143039189
2023-11-13,5.413660,5.603644,5.237975,5.246035,5.246035,201091922
2023-11-14,5.244881,5.297867,4.910556,5.052930,5.052930,159204750
2023-11-15,5.053112,5.383956,5.053112,5.383394,5.383394,147856517
2023-11-16,5.383099,5.561589,5.137376,5.206784,5.206784,194090263
2023-11-17,5.207277,5.380526,4.884103,5.095816,5.095816,178442046
2023-11-18,5.096377,5.146918,4.853108,5.064005,5.064005,124063836
2023-11-19,5.064162,5.241627,4.973875,5.241524,5.241524,91715545
2023-11-20,5.241209,5.344557,5.140802,5.185032,5.185032,108970720
2023-11-21,5.184781,5.262595,4.863490,4.881583,4.881583,175131349
2023-11-22,4.880667,6.271902,4.866462,6.114484,6.114484,438692761
2023-11-23,6.114041,6.411295,6.089371,6.355033,6.355033,343465822
2023-11-24,6.352198,6.569647,6.113843,6.169690,6.169690,280635773
2023-11-25,6.169630,6.303492,6.094458,6.175973,6.175973,117175262
2023-11-26,6.176162,6.190918,5.873582,6.172241,6.172241,130796735
2023-11-27,6.172162,6.342598,5.953339,6.291792,6.291792,221023154
2023-11-28,6.291778,6.540606,6.099395,6.156300,6.156300,219504698
2023-11-29,6.156405,6.370979,6.004680,6.021174,6.021174,135161355
2023-11-30,6.021302,6.023915,5.863196,5.951752,5.951752,214326384
2023-12-01,5.951970,6.094158,5.915687,6.018907,6.018907,183416861
2023-12-02,6.018790,6.180286,6.014269,6.171488,6.171488,136826270
2023-12-03,6.171457,6.239693,5.973224,6.063556,6.063556,176352492
2023-12-04,6.063554,6.266908,5.938634,6.096073,6.096073,357496739
2023-12-05,6.096294,6.329507,5.993840,6.259876,6.259876,169738591
2023-12-06,6.259820,6.280330,5.992396,5.996007,5.996007,175147350
2023-12-07,5.997102,6.331019,5.997102,6.287163,6.287163,134735957
2023-12-08,6.288611,6.536634,6.278695,6.528606,6.528606,153629229
2023-12-09,6.527376,7.041195,6.520417,6.831127,6.831127,268493352
2023-12-10,6.831645,6.865153,6.471888,6.597231,6.597231,154751132
2023-12-11,6.597664,6.604901,5.938192,6.101878,6.101878,204396796
2023-12-12,6.101842,6.313961,6.095110,6.231098,6.231098,116872149
2023-12-13,6.231009,6.323708,5.993043,6.292987,6.292987,124443699
2023-12-14,6.293013,6.463685,6.208817,6.357858,6.357858,121111106
2023-12-15,6.357297,6.360264,6.010417,6.032073,6.032073,102369377
2023-12-16,6.033516,6.232012,5.964605,6.153510,6.153510,82841104
2023-12-17,6.153561,6.259598,6.064786,6.070708,6.070708,103996077
2023-12-18,6.069706,6.099662,5.645728,5.936351,5.936351,150073232
2023-12-19,5.936686,6.027174,5.774399,5.834698,5.834698,88771720
2023-12-20,5.834432,6.097594,5.808381,5.920125,5.920125,91435238
2023-12-21,5.921145,6.188214,5.877112,6.176540,6.176540,116576698
2023-12-22,6.176454,6.474940,6.148879,6.413837,6.413837,160240460
2023-12-23,6.413553,6.421417,6.131772,6.348169,6.348169,170267228
2023-12-24,6.348247,7.149680,6.332483,6.863560,6.863560,310753833
2023-12-25,6.860437,6.893105,6.752343,6.752343,6.752343,274178912
